"locality","month","year","variable","value"
"Yapsiei",2,1990,"ppt",308.2
"Yapsiei",3,1990,"tmin",21.9
"Yapsiei",3,1990,"tmax",30.7
"Yapsiei",3,1990,"tavg",26.3
"Yapsiei",3,1990,"ppt",306.7
"Yapsiei",4,1990,"tmin",22
"Yapsiei",4,1990,"tmax",30.3
"Yapsiei",4,1990,"tavg",26.15
"Yapsiei",4,1990,"ppt",373.2
"Yapsiei",5,1990,"tmin",22
"Yapsiei",5,1990,"tmax",30.2
"Yapsiei",5,1990,"tavg",26.1
"Yapsiei",5,1990,"ppt",265.6
"Yapsiei",6,1990,"tmin",21.6
"Yapsiei",6,1990,"tmax",29.6
"Yapsiei",6,1990,"tavg",25.6
"Yapsiei",6,1990,"ppt",240.8
"Yapsiei",7,1990,"tmin",21.4
"Yapsiei",7,1990,"tmax",29.1
"Yapsiei",7,1990,"tavg",25.25
"Yapsiei",7,1990,"ppt",302.1
"Yapsiei",8,1990,"tmin",21.6
"Yapsiei",8,1990,"tmax",29.7
"Yapsiei",8,1990,"tavg",25.65
"Yapsiei",8,1990,"ppt",352.1
"Yapsiei",9,1990,"tmin",21.5
"Yapsiei",9,1990,"tmax",29.3
"Yapsiei",9,1990,"tavg",25.4
"Yapsiei",9,1990,"ppt",365.8
"Yapsiei",10,1990,"tmin",21.6
"Yapsiei",10,1990,"tmax",30.2
"Yapsiei",10,1990,"tavg",25.9
"Yapsiei",10,1990,"ppt",291.9
"Yapsiei",11,1990,"tmin",21.7
"Yapsiei",11,1990,"tmax",31.5
"Yapsiei",11,1990,"tavg",26.6
"Yapsiei",11,1990,"ppt",189
"Yapsiei",12,1990,"tmin",21.9
"Yapsiei",12,1990,"tmax",31.3
"Yapsiei",12,1990,"tavg",26.6
"Yapsiei",12,1990,"ppt",312.2
"Elem",1,1991,"tmin",20.9
"Elem",1,1991,"tmax",31.1
"Elem",1,1991,"tavg",26
"Elem",1,1991,"ppt",400.6
"Elem",2,1991,"tmin",20.8
"Elem",2,1991,"tmax",30.9
"Elem",2,1991,"tavg",25.85
"Elem",2,1991,"ppt",360.8
"Elem",3,1991,"tmin",20.5
"Elem",3,1991,"tmax",31.2
"Elem",3,1991,"tavg",25.85
"Elem",3,1991,"ppt",350.6
"Elem",4,1991,"tmin",20.6
"Elem",4,1991,"tmax",31.5
"Elem",4,1991,"tavg",26.05
"Elem",4,1991,"ppt",319.5
"Elem",5,1991,"tmin",21
"Elem",5,1991,"tmax",31.4
"Elem",5,1991,"tavg",26.2
"Elem",5,1991,"ppt",181.6
"Elem",6,1991,"tmin",20.9
"Elem",6,1991,"tmax",31.5
"Elem",6,1991,"tavg",26.2
"Elem",6,1991,"ppt",115.6
"Elem",7,1991,"tmin",20.4
"Elem",7,1991,"tmax",30.3
"Elem",7,1991,"tavg",25.35
"Elem",7,1991,"ppt",161.8
"Elem",8,1991,"tmin",20.5
"Elem",8,1991,"tmax",30.9
"Elem",8,1991,"tavg",25.7
"Elem",8,1991,"ppt",169.6
"Elem",9,1991,"tmin",20.9
"Elem",9,1991,"tmax",31.2
"Elem",9,1991,"tavg",26.05
"Elem",9,1991,"ppt",159
"Elem",10,1991,"tmin",20.1
"Elem",10,1991,"tmax",30.8
"Elem",10,1991,"tavg",25.45
"Elem",10,1991,"ppt",275.6
"Elem",11,1991,"tmin",20.2
"Elem",11,1991,"tmax",30.6
"Elem",11,1991,"tavg",25.4
"Elem",11,1991,"ppt",296.7
"Elem",12,1991,"tmin",20.7
"Elem",12,1991,"tmax",30.9
"Elem",12,1991,"tavg",25.8
"Elem",12,1991,"ppt",420.1
"Morox",1,1991,"tmin",22.5
"Morox",1,1991,"tmax",31.9
"Morox",1,1991,"tavg",27.2
"Morox",1,1991,"ppt",220.4
"Morox",2,1991,"tmin",22.4
"Morox",2,1991,"tmax",31.5
"Morox",2,1991,"tavg",26.95
"Morox",2,1991,"ppt",237
"Morox",3,1991,"tmin",22.3
"Morox",3,1991,"tmax",31.9
"Morox",3,1991,"tavg",27.1
"Morox",3,1991,"ppt",201.5
"Morox",4,1991,"tmin",22
"Morox",4,1991,"tmax",31.9
"Morox",4,1991,"tavg",26.95
"Morox",4,1991,"ppt",199.8
"Morox",5,1991,"tmin",22.4
"Morox",5,1991,"tmax",32.3
"Morox",5,1991,"tavg",27.35
"Morox",5,1991,"ppt",116.1
"Morox",6,1991,"tmin",22.2
"Morox",6,1991,"tmax",32.6
"Morox",6,1991,"tavg",27.4
"Morox",6,1991,"ppt",46.9
"Morox",7,1991,"tmin",21.2
"Morox",7,1991,"tmax",31.7
"Morox",7,1991,"tavg",26.45
"Morox",7,1991,"ppt",102.4
"Morox",8,1991,"tmin",21.6
"Morox",8,1991,"tmax",32.2
"Morox",8,1991,"tavg",26.9
"Morox",8,1991,"ppt",100.3
"Morox",9,1991,"tmin",21.8
"Morox",9,1991,"tmax",32.8
"Morox",9,1991,"tavg",27.3
"Morox",9,1991,"ppt",46
"Morox",10,1991,"tmin",21.8
"Morox",10,1991,"tmax",32
"Morox",10,1991,"tavg",26.9
"Morox",10,1991,"ppt",165.7
"Morox",11,1991,"tmin",21.9
"Morox",11,1991,"tmax",31.3
"Morox",11,1991,"tavg",26.6
"Morox",11,1991,"ppt",254.4
"Morox",12,1991,"tmin",22.2
"Morox",12,1991,"tmax",31.9
"Morox",12,1991,"tavg",27.05
"Morox",12,1991,"ppt",257.8
"Niksek",1,1991,"tmin",21.5
"Niksek",1,1991,"tmax",31.7
"Niksek",1,1991,"tavg",26.6
"Niksek",1,1991,"ppt",303.3
"Niksek",2,1991,"tmin",21.4
"Niksek",2,1991,"tmax",30.8
"Niksek",2,1991,"tavg",26.1
"Niksek",2,1991,"ppt",326.5
"Niksek",3,1991,"tmin",21.5
"Niksek",3,1991,"tmax",31.3
"Niksek",3,1991,"tavg",26.4
"Niksek",3,1991,"ppt",333.1
"Niksek",4,1991,"tmin",21.5
"Niksek",4,1991,"tmax",31.2
"Niksek",4,1991,"tavg",26.35
"Niksek",4,1991,"ppt",261.4
"Niksek",5,1991,"tmin",21.9
"Niksek",5,1991,"tmax",31.4
"Niksek",5,1991,"tavg",26.65
"Niksek",5,1991,"ppt",239.5
"Niksek",6,1991,"tmin",21.8
"Niksek",6,1991,"tmax",31.2
"Niksek",6,1991,"tavg",26.5
"Niksek",6,1991,"ppt",183.6
"Niksek",7,1991,"tmin",21.4
"Niksek",7,1991,"tmax",29.8
"Niksek",7,1991,"tavg",25.6
"Niksek",7,1991,"ppt",235.5
"Niksek",8,1991,"tmin",21.3
"Niksek",8,1991,"tmax",30.7
"Niksek",8,1991,"tavg",26
"Niksek",8,1991,"ppt",253.5
"Niksek",9,1991,"tmin",21.4
"Niksek",9,1991,"tmax",31.3
"Niksek",9,1991,"tavg",26.35
"Niksek",9,1991,"ppt",256
"Niksek",10,1991,"tmin",21.1
"Niksek",10,1991,"tmax",30.9
"Niksek",10,1991,"tavg",26
"Niksek",10,1991,"ppt",304.6
"Niksek",11,1991,"tmin",21.2
"Niksek",11,1991,"tmax",31.1
"Niksek",11,1991,"tavg",26.15
"Niksek",11,1991,"ppt",262
"Niksek",12,1991,"tmin",21.2
"Niksek",12,1991,"tmax",30.9
"Niksek",12,1991,"tavg",26.05
"Niksek",12,1991,"ppt",350
"Ohu",1,1991,"tmin",22.5
"Ohu",1,1991,"tmax",30.2
"Ohu",1,1991,"tavg",26.35
"Ohu",1,1991,"ppt",278.7
"Ohu",2,1991,"tmin",22.4
"Ohu",2,1991,"tmax",30.2
"Ohu",2,1991,"tavg",26.3
"Ohu",2,1991,"ppt",314.7
"Ohu",3,1991,"tmin",22.5
"Ohu",3,1991,"tmax",30
"Ohu",3,1991,"tavg",26.25
"Ohu",3,1991,"ppt",277.3
"Ohu",4,1991,"tmin",22.1
"Ohu",4,1991,"tmax",30.1
"Ohu",4,1991,"tavg",26.1
"Ohu",4,1991,"ppt",223.2
"Ohu",5,1991,"tmin",22
"Ohu",5,1991,"tmax",29.9
"Ohu",5,1991,"tavg",25.95
"Ohu",5,1991,"ppt",179.3
"Ohu",6,1991,"tmin",21.9
"Ohu",6,1991,"tmax",29.8
"Ohu",6,1991,"tavg",25.85
"Ohu",6,1991,"ppt",64.6
"Ohu",7,1991,"tmin",21.3
"Ohu",7,1991,"tmax",29.1
"Ohu",7,1991,"tavg",25.2
"Ohu",7,1991,"ppt",165.7
"Ohu",8,1991,"tmin",21.5
"Ohu",8,1991,"tmax",29.1
"Ohu",8,1991,"tavg",25.3
"Ohu",8,1991,"ppt",134
"Ohu",9,1991,"tmin",21.6
"Ohu",9,1991,"tmax",29.6
"Ohu",9,1991,"tavg",25.6
"Ohu",9,1991,"ppt",161.1
"Ohu",10,1991,"tmin",21.4
"Ohu",10,1991,"tmax",29.5
"Ohu",10,1991,"tavg",25.45
"Ohu",10,1991,"ppt",288.8
"Ohu",11,1991,"tmin",21.4
"Ohu",11,1991,"tmax",29.6
"Ohu",11,1991,"tavg",25.5
"Ohu",11,1991,"ppt",342
"Ohu",12,1991,"tmin",21.9
"Ohu",12,1991,"tmax",30
"Ohu",12,1991,"tavg",25.95
"Ohu",12,1991,"ppt",325.5
"Utai",1,1991,"tmin",22.4
"Utai",1,1991,"tmax",30.4
"Utai",1,1991,"tavg",26.4
"Utai",1,1991,"ppt",188.3
"Utai",2,1991,"tmin",22.3
"Utai",2,1991,"tmax",29.5
"Utai",2,1991,"tavg",25.9
"Utai",2,1991,"ppt",212.2
"Utai",3,1991,"tmin",22.3
"Utai",3,1991,"tmax",29.7
"Utai",3,1991,"tavg",26
"Utai",3,1991,"ppt",253
"Utai",4,1991,"tmin",22
"Utai",4,1991,"tmax",29.6
"Utai",4,1991,"tavg",25.8
"Utai",4,1991,"ppt",237
"Utai",5,1991,"tmin",22.3
"Utai",5,1991,"tmax",29.8
"Utai",5,1991,"tavg",26.05
"Utai",5,1991,"ppt",140.4
"Utai",6,1991,"tmin",22
"Utai",6,1991,"tmax",29.5
"Utai",6,1991,"tavg",25.75
"Utai",6,1991,"ppt",95.7
"Utai",7,1991,"tmin",21.4
"Utai",7,1991,"tmax",28.4
"Utai",7,1991,"tavg",24.9
"Utai",7,1991,"ppt",140.2
"Utai",8,1991,"tmin",21.8
"Utai",8,1991,"tmax",29
"Utai",8,1991,"tavg",25.4
"Utai",8,1991,"ppt",147.4
"Utai",9,1991,"tmin",21.8
"Utai",9,1991,"tmax",29.9
"Utai",9,1991,"tavg",25.85
"Utai",9,1991,"ppt",121
"Utai",10,1991,"tmin",21.5
"Utai",10,1991,"tmax",29.7
"Utai",10,1991,"tavg",25.6
"Utai",10,1991,"ppt",197.5
"Utai",11,1991,"tmin",21.7
"Utai",11,1991,"tmax",29.3
"Utai",11,1991,"tavg",25.5
"Utai",11,1991,"ppt",166.1
"Utai",12,1991,"tmin",21.7
"Utai",12,1991,"tmax",29.6
"Utai",12,1991,"tavg",25.65
"Utai",12,1991,"ppt",315.8
"Wamangu",1,1991,"tmin",22.4
"Wamangu",1,1991,"tmax",31.7
"Wamangu",1,1991,"tavg",27.05
"Wamangu",1,1991,"ppt",157.6
"Wamangu",2,1991,"tmin",22.2
"Wamangu",2,1991,"tmax",30.9
"Wamangu",2,1991,"tavg",26.55
"Wamangu",2,1991,"ppt",180.8
"Wamangu",3,1991,"tmin",22.3
"Wamangu",3,1991,"tmax",31.3
"Wamangu",3,1991,"tavg",26.8
"Wamangu",3,1991,"ppt",175.1
"Wamangu",4,1991,"tmin",21.9
"Wamangu",4,1991,"tmax",31.4
"Wamangu",4,1991,"tavg",26.65
"Wamangu",4,1991,"ppt",160.7
"Wamangu",5,1991,"tmin",22.3
"Wamangu",5,1991,"tmax",32
"Wamangu",5,1991,"tavg",27.15
"Wamangu",5,1991,"ppt",129.2
"Wamangu",6,1991,"tmin",22
"Wamangu",6,1991,"tmax",32.1
"Wamangu",6,1991,"tavg",27.05
"Wamangu",6,1991,"ppt",58.4
"Wamangu",7,1991,"tmin",21.2
"Wamangu",7,1991,"tmax",31
"Wamangu",7,1991,"tavg",26.1
"Wamangu",7,1991,"ppt",107.2
"Wamangu",8,1991,"tmin",21.4
"Wamangu",8,1991,"tmax",31.7
"Wamangu",8,1991,"tavg",26.55
"Wamangu",8,1991,"ppt",106
"Wamangu",9,1991,"tmin",21.6
"Wamangu",9,1991,"tmax",32.5
"Wamangu",9,1991,"tavg",27.05
"Wamangu",9,1991,"ppt",60.8
"Wamangu",10,1991,"tmin",21.6
"Wamangu",10,1991,"tmax",31.4
"Wamangu",10,1991,"tavg",26.5
"Wamangu",10,1991,"ppt",183.9
"Wamangu",11,1991,"tmin",21.6
"Wamangu",11,1991,"tmax",31
"Wamangu",11,1991,"tavg",26.3
"Wamangu",11,1991,"ppt",201.4
"Wamangu",12,1991,"tmin",22
"Wamangu",12,1991,"tmax",31.2
"Wamangu",12,1991,"tavg",26.6
"Wamangu",12,1991,"ppt",194.6
"Wanang",1,1991,"tmin",21.5
"Wanang",1,1991,"tmax",30
"Wanang",1,1991,"tavg",25.75
"Wanang",1,1991,"ppt",429.2
"Wanang",2,1991,"tmin",21.4
"Wanang",2,1991,"tmax",29.9
"Wanang",2,1991,"tavg",25.65
"Wanang",2,1991,"ppt",314.1
"Wanang",3,1991,"tmin",21.5
"Wanang",3,1991,"tmax",30.1
"Wanang",3,1991,"tavg",25.8
"Wanang",3,1991,"ppt",379.5
"Wanang",4,1991,"tmin",21.3
"Wanang",4,1991,"tmax",30.8
"Wanang",4,1991,"tavg",26.05
"Wanang",4,1991,"ppt",273.9
"Wanang",5,1991,"tmin",21.4
"Wanang",5,1991,"tmax",30.4
"Wanang",5,1991,"tavg",25.9
"Wanang",5,1991,"ppt",270.9
"Wanang",6,1991,"tmin",21
"Wanang",6,1991,"tmax",30.8
"Wanang",6,1991,"tavg",25.9
"Wanang",6,1991,"ppt",73.9
"Wanang",7,1991,"tmin",20.6
"Wanang",7,1991,"tmax",29.9
"Wanang",7,1991,"tavg",25.25
"Wanang",7,1991,"ppt",141.4
"Wanang",8,1991,"tmin",21.2
"Wanang",8,1991,"tmax",29.6
"Wanang",8,1991,"tavg",25.4
"Wanang",8,1991,"ppt",123
"Wanang",9,1991,"tmin",21.1
"Wanang",9,1991,"tmax",30.6
"Wanang",9,1991,"tavg",25.85
"Wanang",9,1991,"ppt",147
"Wanang",10,1991,"tmin",20.8
"Wanang",10,1991,"tmax",30.2
"Wanang",10,1991,"tavg",25.5
"Wanang",10,1991,"ppt",258.8
"Wanang",11,1991,"tmin",20.8
"Wanang",11,1991,"tmax",29.7
"Wanang",11,1991,"tavg",25.25
"Wanang",11,1991,"ppt",266.4
"Wanang",12,1991,"tmin",21
"Wanang",12,1991,"tmax",30.1
"Wanang",12,1991,"tavg",25.55
"Wanang",12,1991,"ppt",341
"Yapsiei",1,1991,"tmin",22.3
"Yapsiei",1,1991,"tmax",31.6
"Yapsiei",1,1991,"tavg",26.95
"Yapsiei",1,1991,"ppt",329.5
"Yapsiei",2,1991,"tmin",22
"Yapsiei",2,1991,"tmax",30.5
"Yapsiei",2,1991,"tavg",26.25
"Yapsiei",2,1991,"ppt",391
"Yapsiei",3,1991,"tmin",21.9
"Yapsiei",3,1991,"tmax",30.7
"Yapsiei",3,1991,"tavg",26.3
"Yapsiei",3,1991,"ppt",260.8
"Yapsiei",4,1991,"tmin",22
"Yapsiei",4,1991,"tmax",30.6
"Yapsiei",4,1991,"tavg",26.3
"Yapsiei",4,1991,"ppt",374.4
"Yapsiei",5,1991,"tmin",22.1
"Yapsiei",5,1991,"tmax",30.4
"Yapsiei",5,1991,"tavg",26.25
"Yapsiei",5,1991,"ppt",233.5
"Yapsiei",6,1991,"tmin",22
"Yapsiei",6,1991,"tmax",30
"Yapsiei",6,1991,"tavg",26
"Yapsiei",6,1991,"ppt",257.7
"Yapsiei",7,1991,"tmin",21.6
"Yapsiei",7,1991,"tmax",28.8
"Yapsiei",7,1991,"tavg",25.2
"Yapsiei",7,1991,"ppt",394.7
"Yapsiei",8,1991,"tmin",21.8
"Yapsiei",8,1991,"tmax",29.4
"Yapsiei",8,1991,"tavg",25.6
"Yapsiei",8,1991,"ppt",368.4
"Yapsiei",9,1991,"tmin",21.7
"Yapsiei",9,1991,"tmax",30.3
"Yapsiei",9,1991,"tavg",26
"Yapsiei",9,1991,"ppt",313.8
"Yapsiei",10,1991,"tmin",21.4
"Yapsiei",10,1991,"tmax",30.3
"Yapsiei",10,1991,"tavg",25.85
"Yapsiei",10,1991,"ppt",296.7
"Yapsiei",11,1991,"tmin",21.5
"Yapsiei",11,1991,"tmax",30.4
"Yapsiei",11,1991,"tavg",25.95
"Yapsiei",11,1991,"ppt",200.5
"Yapsiei",12,1991,"tmin",21.6
"Yapsiei",12,1991,"tmax",30.5
"Yapsiei",12,1991,"tavg",26.05
"Yapsiei",12,1991,"ppt",292.3
"Elem",1,1992,"tmin",20.1
"Elem",1,1992,"tmax",31.1
"Elem",1,1992,"tavg",25.6
"Elem",1,1992,"ppt",442.3
"Elem",2,1992,"tmin",20.4
"Elem",2,1992,"tmax",30.3
"Elem",2,1992,"tavg",25.35
"Elem",2,1992,"ppt",298.3
"Elem",3,1992,"tmin",20.3
"Elem",3,1992,"tmax",30.1
"Elem",3,1992,"tavg",25.2
"Elem",3,1992,"ppt",454.5
"Elem",4,1992,"tmin",20.8
"Elem",4,1992,"tmax",30.6
"Elem",4,1992,"tavg",25.7
"Elem",4,1992,"ppt",357
"Elem",5,1992,"tmin",20.9
"Elem",5,1992,"tmax",31
"Elem",5,1992,"tavg",25.95
"Elem",5,1992,"ppt",254.9
"Elem",6,1992,"tmin",20.6
"Elem",6,1992,"tmax",31.1
"Elem",6,1992,"tavg",25.85
"Elem",6,1992,"ppt",130.3
"Elem",7,1992,"tmin",19.7
"Elem",7,1992,"tmax",30.3
"Elem",7,1992,"tavg",25
"Elem",7,1992,"ppt",169.6
"Elem",8,1992,"tmin",20.3
"Elem",8,1992,"tmax",30.6
"Elem",8,1992,"tavg",25.45
"Elem",8,1992,"ppt",159.2
"Elem",9,1992,"tmin",20.1
"Elem",9,1992,"tmax",31.2
"Elem",9,1992,"tavg",25.65
"Elem",9,1992,"ppt",180.9
"Elem",10,1992,"tmin",20.6
"Elem",10,1992,"tmax",31.1
"Elem",10,1992,"tavg",25.85
"Elem",10,1992,"ppt",230.3
"Elem",11,1992,"tmin",20.3
"Elem",11,1992,"tmax",31.3
"Elem",11,1992,"tavg",25.8
"Elem",11,1992,"ppt",321.7
"Elem",12,1992,"tmin",20.9
"Elem",12,1992,"tmax",30.8
"Elem",12,1992,"tavg",25.85
"Elem",12,1992,"ppt",415.9
"Morox",1,1992,"tmin",22.2
"Morox",1,1992,"tmax",31.9
"Morox",1,1992,"tavg",27.05
"Morox",1,1992,"ppt",151.9
"Morox",2,1992,"tmin",22.2
"Morox",2,1992,"tmax",31.5
"Morox",2,1992,"tavg",26.85
"Morox",2,1992,"ppt",126.3
"Morox",3,1992,"tmin",21.6
"Morox",3,1992,"tmax",30.5
"Morox",3,1992,"tavg",26.05
"Morox",3,1992,"ppt",307.9
"Morox",4,1992,"tmin",21.9
"Morox",4,1992,"tmax",31.2
"Morox",4,1992,"tavg",26.55
"Morox",4,1992,"ppt",214.9
"Morox",5,1992,"tmin",21.9
"Morox",5,1992,"tmax",32
"Morox",5,1992,"tavg",26.95
"Morox",5,1992,"ppt",172
"Morox",6,1992,"tmin",21.8
"Morox",6,1992,"tmax",32.3
"Morox",6,1992,"tavg",27.05
"Morox",6,1992,"ppt",57.7
"Morox",7,1992,"tmin",20.9
"Morox",7,1992,"tmax",31.7
"Morox",7,1992,"tavg",26.3
"Morox",7,1992,"ppt",81.1
"Morox",8,1992,"tmin",21
"Morox",8,1992,"tmax",32.2
"Morox",8,1992,"tavg",26.6
"Morox",8,1992,"ppt",88.1
"Morox",9,1992,"tmin",21.3
"Morox",9,1992,"tmax",32.4
"Morox",9,1992,"tavg",26.85
"Morox",9,1992,"ppt",77.9
"Morox",10,1992,"tmin",22.1
"Morox",10,1992,"tmax",32
"Morox",10,1992,"tavg",27.05
"Morox",10,1992,"ppt",167.7
"Morox",11,1992,"tmin",21.9
"Morox",11,1992,"tmax",32
"Morox",11,1992,"tavg",26.95
"Morox",11,1992,"ppt",217.4
"Morox",12,1992,"tmin",22.3
"Morox",12,1992,"tmax",31.9
"Morox",12,1992,"tavg",27.1
"Morox",12,1992,"ppt",234.6
"Niksek",1,1992,"tmin",20.7
"Niksek",1,1992,"tmax",31.5
"Niksek",1,1992,"tavg",26.1
"Niksek",1,1992,"ppt",344
"Niksek",2,1992,"tmin",21.1
"Niksek",2,1992,"tmax",30.4
"Niksek",2,1992,"tavg",25.75
"Niksek",2,1992,"ppt",309.7
"Niksek",3,1992,"tmin",21
"Niksek",3,1992,"tmax",30.1
"Niksek",3,1992,"tavg",25.55
"Niksek",3,1992,"ppt",555.1
"Niksek",4,1992,"tmin",21.5
"Niksek",4,1992,"tmax",30.8
"Niksek",4,1992,"tavg",26.15
"Niksek",4,1992,"ppt",350
"Niksek",5,1992,"tmin",21.7
"Niksek",5,1992,"tmax",30.8
"Niksek",5,1992,"tavg",26.25
"Niksek",5,1992,"ppt",298.9
"Niksek",6,1992,"tmin",21.8
"Niksek",6,1992,"tmax",31.1
"Niksek",6,1992,"tavg",26.45
"Niksek",6,1992,"ppt",193.5
"Niksek",7,1992,"tmin",21
"Niksek",7,1992,"tmax",29.8
"Niksek",7,1992,"tavg",25.4
"Niksek",7,1992,"ppt",251.3
"Niksek",8,1992,"tmin",20.9
"Niksek",8,1992,"tmax",30.8
"Niksek",8,1992,"tavg",25.85
"Niksek",8,1992,"ppt",259.5
"Niksek",9,1992,"tmin",20.9
"Niksek",9,1992,"tmax",31.1
"Niksek",9,1992,"tavg",26
"Niksek",9,1992,"ppt",323.6
"Niksek",10,1992,"tmin",21.4
"Niksek",10,1992,"tmax",30.9
"Niksek",10,1992,"tavg",26.15
"Niksek",10,1992,"ppt",309.5
"Niksek",11,1992,"tmin",21.2
"Niksek",11,1992,"tmax",31.9
"Niksek",11,1992,"tavg",26.55
"Niksek",11,1992,"ppt",296.9
"Niksek",12,1992,"tmin",21.3
"Niksek",12,1992,"tmax",31.1
"Niksek",12,1992,"tavg",26.2
"Niksek",12,1992,"ppt",363
"Ohu",1,1992,"tmin",21.8
"Ohu",1,1992,"tmax",30
"Ohu",1,1992,"tavg",25.9
"Ohu",1,1992,"ppt",407.5
"Ohu",2,1992,"tmin",21.9
"Ohu",2,1992,"tmax",29.6
"Ohu",2,1992,"tavg",25.75
"Ohu",2,1992,"ppt",355.1
"Ohu",3,1992,"tmin",21.8
"Ohu",3,1992,"tmax",29.1
"Ohu",3,1992,"tavg",25.45
"Ohu",3,1992,"ppt",434.6
"Ohu",4,1992,"tmin",21.9
"Ohu",4,1992,"tmax",29.5
"Ohu",4,1992,"tavg",25.7
"Ohu",4,1992,"ppt",334.5
"Ohu",5,1992,"tmin",21.7
"Ohu",5,1992,"tmax",29.7
"Ohu",5,1992,"tavg",25.7
"Ohu",5,1992,"ppt",305.1
"Ohu",6,1992,"tmin",21.4
"Ohu",6,1992,"tmax",29.2
"Ohu",6,1992,"tavg",25.3
"Ohu",6,1992,"ppt",125.2
"Ohu",7,1992,"tmin",20.9
"Ohu",7,1992,"tmax",28.8
"Ohu",7,1992,"tavg",24.85
"Ohu",7,1992,"ppt",77.5
"Ohu",8,1992,"tmin",21.2
"Ohu",8,1992,"tmax",28.9
"Ohu",8,1992,"tavg",25.05
"Ohu",8,1992,"ppt",64
"Ohu",9,1992,"tmin",21.5
"Ohu",9,1992,"tmax",29.9
"Ohu",9,1992,"tavg",25.7
"Ohu",9,1992,"ppt",124.9
"Ohu",10,1992,"tmin",21.8
"Ohu",10,1992,"tmax",29.9
"Ohu",10,1992,"tavg",25.85
"Ohu",10,1992,"ppt",194.5
"Ohu",11,1992,"tmin",21.6
"Ohu",11,1992,"tmax",30.5
"Ohu",11,1992,"tavg",26.05
"Ohu",11,1992,"ppt",197.7
"Ohu",12,1992,"tmin",22
"Ohu",12,1992,"tmax",29.9
"Ohu",12,1992,"tavg",25.95
"Ohu",12,1992,"ppt",444.8
"Utai",1,1992,"tmin",21.9
"Utai",1,1992,"tmax",29.9
"Utai",1,1992,"tavg",25.9
"Utai",1,1992,"ppt",158.5
"Utai",2,1992,"tmin",21.8
"Utai",2,1992,"tmax",29.8
"Utai",2,1992,"tavg",25.8
"Utai",2,1992,"ppt",162.8
"Utai",3,1992,"tmin",21.8
"Utai",3,1992,"tmax",28.6
"Utai",3,1992,"tavg",25.2
"Utai",3,1992,"ppt",370.2
"Utai",4,1992,"tmin",22
"Utai",4,1992,"tmax",29.4
"Utai",4,1992,"tavg",25.7
"Utai",4,1992,"ppt",225.6
"Utai",5,1992,"tmin",22
"Utai",5,1992,"tmax",29.6
"Utai",5,1992,"tavg",25.8
"Utai",5,1992,"ppt",233.8
"Utai",6,1992,"tmin",21.7
"Utai",6,1992,"tmax",29.3
"Utai",6,1992,"tavg",25.5
"Utai",6,1992,"ppt",137
"Utai",7,1992,"tmin",21.1
"Utai",7,1992,"tmax",28.9
"Utai",7,1992,"tavg",25
"Utai",7,1992,"ppt",137.4
"Utai",8,1992,"tmin",21.4
"Utai",8,1992,"tmax",29
"Utai",8,1992,"tavg",25.2
"Utai",8,1992,"ppt",193.3
"Utai",9,1992,"tmin",21.3
"Utai",9,1992,"tmax",29.5
"Utai",9,1992,"tavg",25.4
"Utai",9,1992,"ppt",152.6
"Utai",10,1992,"tmin",21.7
"Utai",10,1992,"tmax",29.8
"Utai",10,1992,"tavg",25.75
"Utai",10,1992,"ppt",206.5
"Utai",11,1992,"tmin",21.7
"Utai",11,1992,"tmax",30.7
"Utai",11,1992,"tavg",26.2
"Utai",11,1992,"ppt",199.5
"Utai",12,1992,"tmin",21.8
"Utai",12,1992,"tmax",30
"Utai",12,1992,"tavg",25.9
"Utai",12,1992,"ppt",242
"Wamangu",1,1992,"tmin",22.1
"Wamangu",1,1992,"tmax",31.6
"Wamangu",1,1992,"tavg",26.85
"Wamangu",1,1992,"ppt",104
"Wamangu",2,1992,"tmin",21.9
"Wamangu",2,1992,"tmax",30.8
"Wamangu",2,1992,"tavg",26.35
"Wamangu",2,1992,"ppt",108.9
"Wamangu",3,1992,"tmin",21.5
"Wamangu",3,1992,"tmax",30
"Wamangu",3,1992,"tavg",25.75
"Wamangu",3,1992,"ppt",239.2
"Wamangu",4,1992,"tmin",21.9
"Wamangu",4,1992,"tmax",30.9
"Wamangu",4,1992,"tavg",26.4
"Wamangu",4,1992,"ppt",179.8
"Wamangu",5,1992,"tmin",21.8
"Wamangu",5,1992,"tmax",31.4
"Wamangu",5,1992,"tavg",26.6
"Wamangu",5,1992,"ppt",189.9
"Wamangu",6,1992,"tmin",21.6
"Wamangu",6,1992,"tmax",31.7
"Wamangu",6,1992,"tavg",26.65
"Wamangu",6,1992,"ppt",72.3
"Wamangu",7,1992,"tmin",20.9
"Wamangu",7,1992,"tmax",31.2
"Wamangu",7,1992,"tavg",26.05
"Wamangu",7,1992,"ppt",84.7
"Wamangu",8,1992,"tmin",20.8
"Wamangu",8,1992,"tmax",31.7
"Wamangu",8,1992,"tavg",26.25
"Wamangu",8,1992,"ppt",108.1
"Wamangu",9,1992,"tmin",21.1
"Wamangu",9,1992,"tmax",32.1
"Wamangu",9,1992,"tavg",26.6
"Wamangu",9,1992,"ppt",95.2
"Wamangu",10,1992,"tmin",21.9
"Wamangu",10,1992,"tmax",31.4
"Wamangu",10,1992,"tavg",26.65
"Wamangu",10,1992,"ppt",209.7
"Wamangu",11,1992,"tmin",21.6
"Wamangu",11,1992,"tmax",31.7
